,Unnamed: 0,Organisation,Rocket_Status,Price,Mission_Status
3888,3888,General Dynamics,StatusRetired,,Partial Failure
3889,3889,RVSN USSR,StatusRetired,,Success
3890,3890,RVSN USSR,StatusRetired,,Success
3891,3891,General Dynamics,StatusRetired,,Success
3892,3892,RVSN USSR,StatusRetired,,Failure
3893,3893,RVSN USSR,StatusRetired,,Failure
3894,3894,RVSN USSR,StatusRetired,,Success
3895,3895,General Dynamics,StatusRetired,,Success
3896,3896,RVSN USSR,StatusRetired,,Success
3897,3897,General Dynamics,StatusRetired,,Success
3898,3898,RVSN USSR,StatusRetired,,Partial Failure
3899,3899,NASA,StatusRetired,,Success
3900,3900,RVSN USSR,StatusRetired,,Success
3901,3901,RVSN USSR,StatusRetired,,Failure
3902,3902,RVSN USSR,StatusRetired,,Success
3903,3903,Arm??e de l'Air,StatusRetired,,Success
3904,3904,General Dynamics,StatusRetired,,Success
3905,3905,RVSN USSR,StatusRetired,,Success
3906,3906,RVSN USSR,StatusRetired,,Success
3907,3907,RVSN USSR,StatusRetired,,Success
3908,3908,RVSN USSR,StatusRetired,,Success
3909,3909,RVSN USSR,StatusRetired,,Success
3910,3910,General Dynamics,StatusRetired,,Success
3911,3911,RVSN USSR,StatusRetired,,Partial Failure
3912,3912,RVSN USSR,StatusRetired,,Failure
3913,3913,RVSN USSR,StatusRetired,,Success
3914,3914,RVSN USSR,StatusRetired,,Success
3915,3915,Martin Marietta,StatusRetired,,Partial Failure
3916,3916,RVSN USSR,StatusRetired,,Success
3917,3917,RVSN USSR,StatusRetired,,Success
3918,3918,NASA,StatusRetired,,Success
3919,3919,RVSN USSR,StatusRetired,,Success
3920,3920,NASA,StatusRetired,,Success
3921,3921,RVSN USSR,StatusRetired,,Success
3922,3922,RVSN USSR,StatusRetired,,Success
3923,3923,Arm??e de l'Air,StatusRetired,,Success
3924,3924,RVSN USSR,StatusRetired,,Success
3925,3925,RVSN USSR,StatusRetired,,Partial Failure
3926,3926,RVSN USSR,StatusRetired,,Success
3927,3927,RVSN USSR,StatusRetired,,Success
3928,3928,General Dynamics,StatusRetired,,Success
3929,3929,RVSN USSR,StatusRetired,,Success
3930,3930,RVSN USSR,StatusRetired,,Success
3931,3931,RVSN USSR,StatusRetired,,Success
3932,3932,General Dynamics,StatusRetired,,Failure
3933,3933,RVSN USSR,StatusRetired,,Success
3934,3934,RVSN USSR,StatusRetired,,Success
3935,3935,Martin Marietta,StatusRetired,,Failure
3936,3936,RVSN USSR,StatusRetired,,Success
3937,3937,General Dynamics,StatusRetired,,Success
3938,3938,RVSN USSR,StatusRetired,,Success
3939,3939,General Dynamics,StatusRetired,,Success
3940,3940,RVSN USSR,StatusRetired,,Success
3941,3941,RVSN USSR,StatusRetired,,Success
3942,3942,RVSN USSR,StatusRetired,,Success
3943,3943,RVSN USSR,StatusRetired,,Success
3944,3944,RVSN USSR,StatusRetired,,Success
3945,3945,NASA,StatusRetired,,Success
3946,3946,RVSN USSR,StatusRetired,,Success
3947,3947,General Dynamics,StatusRetired,,Success
3948,3948,General Dynamics,StatusRetired,,Success
3949,3949,RVSN USSR,StatusRetired,,Success
3950,3950,NASA,StatusRetired,,Success
3951,3951,RVSN USSR,StatusRetired,,Success
3952,3952,General Dynamics,StatusRetired,,Success
3953,3953,RVSN USSR,StatusRetired,,Success
3954,3954,RVSN USSR,StatusRetired,,Success
3955,3955,RVSN USSR,StatusRetired,,Success
3956,3956,RVSN USSR,StatusRetired,,Failure
3957,3957,General Dynamics,StatusRetired,,Failure
3958,3958,RVSN USSR,StatusRetired,,Success
3959,3959,General Dynamics,StatusRetired,,Success
3960,3960,RVSN USSR,StatusRetired,,Success
3961,3961,Martin Marietta,StatusRetired,,Success
3962,3962,RVSN USSR,StatusRetired,,Success
3963,3963,RVSN USSR,StatusRetired,,Success
3964,3964,NASA,StatusRetired,,Success
3965,3965,General Dynamics,StatusRetired,,Failure
3966,3966,General Dynamics,StatusRetired,,Success
3967,3967,RVSN USSR,StatusRetired,,Success
3968,3968,NASA,StatusRetired,,Success
3969,3969,RVSN USSR,StatusRetired,,Success
3970,3970,RVSN USSR,StatusRetired,,Success
3971,3971,US Air Force,StatusRetired,63.23,Success
3972,3972,General Dynamics,StatusRetired,,Success
3973,3973,RVSN USSR,StatusRetired,,Success
3974,3974,RVSN USSR,StatusRetired,,Success
3975,3975,RVSN USSR,StatusRetired,,Failure
3976,3976,General Dynamics,StatusRetired,,Success
3977,3977,RVSN USSR,StatusRetired,,Success
3978,3978,NASA,StatusRetired,,Success
3979,3979,General Dynamics,StatusRetired,,Success
3980,3980,RVSN USSR,StatusRetired,,Success
3981,3981,RVSN USSR,StatusRetired,,Success
3982,3982,General Dynamics,StatusRetired,,Success
3983,3983,RVSN USSR,StatusRetired,,Success
3984,3984,RVSN USSR,StatusRetired,,Success
3985,3985,General Dynamics,StatusRetired,,Failure
3986,3986,RVSN USSR,StatusRetired,,Success
3987,3987,RVSN USSR,StatusRetired,,Success
3988,3988,RVSN USSR,StatusRetired,,Success
3989,3989,RVSN USSR,StatusRetired,,Failure
3990,3990,General Dynamics,StatusRetired,,Success
3991,3991,NASA,StatusRetired,,Success
3992,3992,RVSN USSR,StatusRetired,,Failure
3993,3993,US Air Force,StatusRetired,63.23,Success
3994,3994,RVSN USSR,StatusRetired,,Success
3995,3995,General Dynamics,StatusRetired,,Success
3996,3996,General Dynamics,StatusRetired,,Failure
3997,3997,NASA,StatusRetired,,Success
3998,3998,RVSN USSR,StatusRetired,,Success
3999,3999,General Dynamics,StatusRetired,,Partial Failure
4000,4000,US Air Force,StatusRetired,63.23,Success
4001,4001,RVSN USSR,StatusRetired,,Success
4002,4002,General Dynamics,StatusRetired,,Success
4003,4003,RVSN USSR,StatusRetired,,Failure
4004,4004,RVSN USSR,StatusRetired,,Success
4005,4005,General Dynamics,StatusRetired,,Success
4006,4006,General Dynamics,StatusRetired,,Failure
4007,4007,RVSN USSR,StatusRetired,,Success
4008,4008,RVSN USSR,StatusRetired,,Success
4009,4009,RVSN USSR,StatusRetired,,Failure
4010,4010,General Dynamics,StatusRetired,,Success
4011,4011,RVSN USSR,StatusRetired,,Success
4012,4012,RVSN USSR,StatusRetired,,Success
4013,4013,General Dynamics,StatusRetired,,Failure
4014,4014,RVSN USSR,StatusRetired,,Success
4015,4015,RVSN USSR,StatusRetired,,Success
4016,4016,General Dynamics,StatusRetired,,Success
4017,4017,NASA,StatusRetired,,Success
4018,4018,RVSN USSR,StatusRetired,,Success
4019,4019,General Dynamics,StatusRetired,,Success
4020,4020,US Air Force,StatusRetired,63.23,Failure
4021,4021,RVSN USSR,StatusRetired,,Success
4022,4022,RVSN USSR,StatusRetired,,Success
4023,4023,RVSN USSR,StatusRetired,,Success
4024,4024,RVSN USSR,StatusRetired,,Success
4025,4025,General Dynamics,StatusRetired,,Success
4026,4026,RVSN USSR,StatusRetired,,Success
4027,4027,RVSN USSR,StatusRetired,,Success
4028,4028,General Dynamics,StatusRetired,,Success
4029,4029,General Dynamics,StatusRetired,,Success
4030,4030,RVSN USSR,StatusRetired,,Success
4031,4031,RVSN USSR,StatusRetired,,Success
4032,4032,General Dynamics,StatusRetired,,Success
4033,4033,RVSN USSR,StatusRetired,,Success
4034,4034,General Dynamics,StatusRetired,,Failure
4035,4035,RVSN USSR,StatusRetired,,Success
4036,4036,RVSN USSR,StatusRetired,,Success
4037,4037,RVSN USSR,StatusRetired,,Success
4038,4038,RVSN USSR,StatusRetired,,Failure
4039,4039,NASA,StatusRetired,,Success
4040,4040,General Dynamics,StatusRetired,,Success
4041,4041,RVSN USSR,StatusRetired,,Success
4042,4042,RVSN USSR,StatusRetired,,Success
4043,4043,General Dynamics,StatusRetired,,Success
4044,4044,RVSN USSR,StatusRetired,,Failure
4045,4045,RVSN USSR,StatusRetired,,Success
4046,4046,NASA,StatusRetired,,Success
4047,4047,RVSN USSR,StatusRetired,,Success
4048,4048,RVSN USSR,StatusRetired,,Success
4049,4049,RVSN USSR,StatusRetired,,Partial Failure
4050,4050,RVSN USSR,StatusRetired,,Failure
4051,4051,RVSN USSR,StatusRetired,,Success
4052,4052,General Dynamics,StatusRetired,,Success
4053,4053,RVSN USSR,StatusRetired,,Success
4054,4054,General Dynamics,StatusRetired,,Success
4055,4055,RVSN USSR,StatusRetired,,Failure
4056,4056,General Dynamics,StatusRetired,,Success
4057,4057,RVSN USSR,StatusRetired,,Success
4058,4058,NASA,StatusRetired,,Success
4059,4059,NASA,StatusRetired,,Success
4060,4060,RVSN USSR,StatusRetired,,Success
4061,4061,General Dynamics,StatusRetired,,Success
4062,4062,RVSN USSR,StatusRetired,,Success
4063,4063,RVSN USSR,StatusRetired,,Failure
4064,4064,General Dynamics,StatusRetired,,Success
4065,4065,RVSN USSR,StatusRetired,,Success
4066,4066,RVSN USSR,StatusRetired,,Success
4067,4067,RVSN USSR,StatusRetired,,Success
4068,4068,General Dynamics,StatusRetired,,Success
4069,4069,RVSN USSR,StatusRetired,,Failure
4070,4070,RVSN USSR,StatusRetired,,Success
4071,4071,General Dynamics,StatusRetired,,Success
4072,4072,US Air Force,StatusRetired,,Failure
4073,4073,General Dynamics,StatusRetired,,Success
4074,4074,RVSN USSR,StatusRetired,,Failure
4075,4075,RVSN USSR,StatusRetired,,Success
4076,4076,General Dynamics,StatusRetired,,Success
4077,4077,General Dynamics,StatusRetired,,Success
4078,4078,RVSN USSR,StatusRetired,,Failure
4079,4079,US Air Force,StatusRetired,,Success
4080,4080,RVSN USSR,StatusRetired,,Success
4081,4081,US Air Force,StatusRetired,,Success
4082,4082,RVSN USSR,StatusRetired,,Success
4083,4083,General Dynamics,StatusRetired,,Failure
4084,4084,RVSN USSR,StatusRetired,,Failure
4085,4085,RVSN USSR,StatusRetired,,Success
4086,4086,RVSN USSR,StatusRetired,,Success
4087,4087,NASA,StatusRetired,,Success
4088,4088,General Dynamics,StatusRetired,,Success
4089,4089,RVSN USSR,StatusRetired,,Success
4090,4090,US Air Force,StatusRetired,,Failure
4091,4091,RVSN USSR,StatusRetired,,Success
4092,4092,RVSN USSR,StatusRetired,,Success
4093,4093,RVSN USSR,StatusRetired,,Failure
4094,4094,US Air Force,StatusRetired,,Failure
4095,4095,RVSN USSR,StatusRetired,,Success
4096,4096,RVSN USSR,StatusRetired,,Success
4097,4097,US Air Force,StatusRetired,,Success
4098,4098,RVSN USSR,StatusRetired,,Failure
4099,4099,RVSN USSR,StatusRetired,,Failure
4100,4100,RVSN USSR,StatusRetired,,Success
4101,4101,US Air Force,StatusRetired,,Success
4102,4102,General Dynamics,StatusRetired,,Failure
4103,4103,NASA,StatusRetired,,Success
4104,4104,US Air Force,StatusRetired,,Success
4105,4105,US Air Force,StatusRetired,,Success
4106,4106,US Air Force,StatusRetired,,Success
4107,4107,US Air Force,StatusRetired,,Success
4108,4108,US Air Force,StatusRetired,,Success
4109,4109,General Dynamics,StatusRetired,,Success
4110,4110,US Air Force,StatusRetired,,Success
4111,4111,RVSN USSR,StatusRetired,,Failure
4112,4112,RVSN USSR,StatusRetired,,Success
4113,4113,US Air Force,StatusRetired,,Success
4114,4114,US Air Force,StatusRetired,,Success
4115,4115,US Air Force,StatusRetired,,Success
4116,4116,RVSN USSR,StatusRetired,,Failure
4117,4117,RVSN USSR,StatusRetired,,Failure
4118,4118,RVSN USSR,StatusRetired,,Success
4119,4119,General Dynamics,StatusRetired,,Success
4120,4120,RVSN USSR,StatusRetired,,Success
4121,4121,US Air Force,StatusRetired,,Success
4122,4122,NASA,StatusRetired,,Success
4123,4123,US Air Force,StatusRetired,,Success
4124,4124,US Air Force,StatusRetired,,Success
4125,4125,US Air Force,StatusRetired,,Success
4126,4126,RVSN USSR,StatusRetired,,Success
4127,4127,US Air Force,StatusRetired,,Success
4128,4128,US Air Force,StatusRetired,,Success
4129,4129,RVSN USSR,StatusRetired,,Failure
4130,4130,US Air Force,StatusRetired,,Success
4131,4131,RVSN USSR,StatusRetired,,Failure
4132,4132,US Air Force,StatusRetired,,Success
4133,4133,General Dynamics,StatusRetired,,Success
4134,4134,RVSN USSR,StatusRetired,,Failure
4135,4135,US Air Force,StatusRetired,,Success
4136,4136,RVSN USSR,StatusRetired,,Success
4137,4137,RVSN USSR,StatusRetired,,Success
4138,4138,RVSN USSR,StatusRetired,,Success
4139,4139,General Dynamics,StatusRetired,,Success
4140,4140,US Air Force,StatusRetired,,Success
4141,4141,RVSN USSR,StatusRetired,,Success
4142,4142,US Air Force,StatusRetired,,Success
4143,4143,General Dynamics,StatusRetired,,Failure
4144,4144,US Air Force,StatusRetired,,Success
4145,4145,General Dynamics,StatusRetired,,Success
4146,4146,US Air Force,StatusRetired,,Success
4147,4147,RVSN USSR,StatusRetired,,Success
4148,4148,US Air Force,StatusRetired,,Success
4149,4149,US Air Force,StatusRetired,,Success
4150,4150,US Air Force,StatusRetired,,Success
4151,4151,US Air Force,StatusRetired,,Success
4152,4152,General Dynamics,StatusRetired,,Success
4153,4153,US Air Force,StatusRetired,,Success
4154,4154,RVSN USSR,StatusRetired,,Failure
4155,4155,US Air Force,StatusRetired,,Success
4156,4156,RVSN USSR,StatusRetired,,Success
4157,4157,NASA,StatusRetired,,Success
4158,4158,US Air Force,StatusRetired,,Failure
4159,4159,US Air Force,StatusRetired,,Success
4160,4160,US Air Force,StatusRetired,,Failure
4161,4161,General Dynamics,StatusRetired,,Failure
4162,4162,US Air Force,StatusRetired,,Success
4163,4163,General Dynamics,StatusRetired,,Success
4164,4164,US Air Force,StatusRetired,,Success
4165,4165,NASA,StatusRetired,,Failure
4166,4166,RVSN USSR,StatusRetired,,Success
4167,4167,RVSN USSR,StatusRetired,,Success
4168,4168,General Dynamics,StatusRetired,,Success
4169,4169,US Air Force,StatusRetired,,Success
4170,4170,General Dynamics,StatusRetired,,Success
4171,4171,RVSN USSR,StatusRetired,,Success
4172,4172,RVSN USSR,StatusRetired,,Success
4173,4173,General Dynamics,StatusRetired,,Success
4174,4174,US Air Force,StatusRetired,,Success
4175,4175,US Air Force,StatusRetired,,Success
4176,4176,US Air Force,StatusRetired,,Partial Failure
4177,4177,NASA,StatusRetired,,Success
4178,4178,US Air Force,StatusRetired,,Success
4179,4179,General Dynamics,StatusRetired,,Partial Failure
4180,4180,US Air Force,StatusRetired,,Failure
4181,4181,US Air Force,StatusRetired,,Failure
4182,4182,General Dynamics,StatusRetired,,Partial Failure
4183,4183,RVSN USSR,StatusRetired,,Failure
4184,4184,US Air Force,StatusRetired,,Success
4185,4185,RVSN USSR,StatusRetired,,Failure
4186,4186,NASA,StatusRetired,,Success
4187,4187,General Dynamics,StatusRetired,,Failure
4188,4188,General Dynamics,StatusRetired,,Failure
4189,4189,US Air Force,StatusRetired,,Success
4190,4190,US Air Force,StatusRetired,,Success
4191,4191,US Air Force,StatusRetired,,Failure
4192,4192,NASA,StatusRetired,,Failure
4193,4193,RVSN USSR,StatusRetired,,Failure
4194,4194,US Air Force,StatusRetired,,Failure
4195,4195,General Dynamics,StatusRetired,,Partial Failure
4196,4196,US Air Force,StatusRetired,,Success
4197,4197,US Air Force,StatusRetired,,Success
4198,4198,NASA,StatusRetired,,Success
4199,4199,US Air Force,StatusRetired,,Success
4200,4200,General Dynamics,StatusRetired,,Failure
4201,4201,US Air Force,StatusRetired,,Success
4202,4202,NASA,StatusRetired,,Partial Failure
4203,4203,General Dynamics,StatusRetired,,Failure
4204,4204,US Air Force,StatusRetired,,Success
4205,4205,RVSN USSR,StatusRetired,,Success
4206,4206,US Air Force,StatusRetired,,Failure
4207,4207,US Air Force,StatusRetired,,Failure
4208,4208,NASA,StatusRetired,,Success
4209,4209,General Dynamics,StatusRetired,,Success
4210,4210,US Air Force,StatusRetired,,Success
4211,4211,US Air Force,StatusRetired,,Success
4212,4212,NASA,StatusRetired,,Failure
4213,4213,US Air Force,StatusRetired,,Success
4214,4214,US Air Force,StatusRetired,,Success
4215,4215,US Air Force,StatusRetired,,Failure
4216,4216,NASA,StatusRetired,,Success
4217,4217,NASA,StatusRetired,,Failure
4218,4218,RVSN USSR,StatusRetired,,Success
4219,4219,US Air Force,StatusRetired,,Success
4220,4220,US Air Force,StatusRetired,,Failure
4221,4221,US Air Force,StatusRetired,,Success
4222,4222,RVSN USSR,StatusRetired,,Success
4223,4223,NASA,StatusRetired,,Success
4224,4224,RVSN USSR,StatusRetired,,Success
4225,4225,US Air Force,StatusRetired,,Success
4226,4226,NASA,StatusRetired,,Success
4227,4227,US Air Force,StatusRetired,,Success
4228,4228,US Air Force,StatusRetired,,Success
4229,4229,NASA,StatusRetired,,Success
4230,4230,RVSN USSR,StatusRetired,,Success
4231,4231,RVSN USSR,StatusRetired,,Failure
4232,4232,General Dynamics,StatusRetired,,Success
4233,4233,NASA,StatusRetired,,Success
4234,4234,RVSN USSR,StatusRetired,,Failure
4235,4235,US Air Force,StatusRetired,,Success
4236,4236,NASA,StatusRetired,,Success
4237,4237,General Dynamics,StatusRetired,,Failure
4238,4238,US Air Force,StatusRetired,,Success
4239,4239,NASA,StatusRetired,,Failure
4240,4240,RVSN USSR,StatusRetired,,Success
4241,4241,US Air Force,StatusRetired,,Failure
4242,4242,US Air Force,StatusRetired,,Success
4243,4243,NASA,StatusRetired,,Failure
4244,4244,US Air Force,StatusRetired,,Success
4245,4245,US Air Force,StatusRetired,,Failure
4246,4246,RVSN USSR,StatusRetired,,Failure
4247,4247,General Dynamics,StatusRetired,,Failure
4248,4248,RVSN USSR,StatusRetired,,Failure
4249,4249,US Air Force,StatusRetired,,Success
4250,4250,General Dynamics,StatusRetired,,Failure
4251,4251,US Air Force,StatusRetired,,Success
4252,4252,RVSN USSR,StatusRetired,,Success
4253,4253,US Air Force,StatusRetired,,Failure
4254,4254,US Air Force,StatusRetired,,Success
4255,4255,US Air Force,StatusRetired,,Success
4256,4256,US Air Force,StatusRetired,,Success
4257,4257,NASA,StatusRetired,,Failure
4258,4258,RVSN USSR,StatusRetired,,Failure
4259,4259,US Air Force,StatusRetired,,Failure
4260,4260,US Air Force,StatusRetired,,Success
4261,4261,General Dynamics,StatusRetired,,Success
4262,4262,RVSN USSR,StatusRetired,,Success
4263,4263,US Air Force,StatusRetired,,Failure
4264,4264,RVSN USSR,StatusRetired,,Failure
4265,4265,US Air Force,StatusRetired,,Success
4266,4266,RVSN USSR,StatusRetired,,Failure
4267,4267,US Air Force,StatusRetired,,Success
4268,4268,US Air Force,StatusRetired,,Success
4269,4269,US Air Force,StatusRetired,,Success
4270,4270,General Dynamics,StatusRetired,,Failure
4271,4271,US Air Force,StatusRetired,,Failure
4272,4272,US Air Force,StatusRetired,,Failure
4273,4273,General Dynamics,StatusRetired,,Failure
4274,4274,US Air Force,StatusRetired,,Failure
4275,4275,US Air Force,StatusRetired,,Success
4276,4276,RVSN USSR,StatusRetired,,Success
4277,4277,US Navy,StatusRetired,,Partial Failure
4278,4278,US Air Force,StatusRetired,,Failure
4279,4279,RVSN USSR,StatusRetired,,Success
4280,4280,NASA,StatusRetired,,Partial Failure
4281,4281,US Air Force,StatusRetired,,Success
4282,4282,US Air Force,StatusRetired,,Success
4283,4283,US Air Force,StatusRetired,,Success
4284,4284,US Air Force,StatusRetired,,Failure
4285,4285,US Navy,StatusRetired,,Failure
4286,4286,RVSN USSR,StatusRetired,,Failure
4287,4287,US Air Force,StatusRetired,,Failure
4288,4288,US Navy,StatusRetired,,Failure
4289,4289,US Air Force,StatusRetired,,Success
4290,4290,US Air Force,StatusRetired,,Failure
4291,4291,US Navy,StatusRetired,,Success
4292,4292,RVSN USSR,StatusRetired,,Partial Failure
4293,4293,US Air Force,StatusRetired,,Success
4294,4294,AMBA,StatusRetired,,Partial Failure
4295,4295,RVSN USSR,StatusRetired,,Failure
4296,4296,NASA,StatusRetired,,Failure
4297,4297,AMBA,StatusRetired,,Failure
4298,4298,RVSN USSR,StatusRetired,,Failure
4299,4299,NASA,StatusRetired,,Partial Failure
4300,4300,US Navy,StatusRetired,,Failure
4301,4301,RVSN USSR,StatusRetired,,Failure
4302,4302,US Navy,StatusRetired,,Failure
4303,4303,US Navy,StatusRetired,,Failure
4304,4304,US Navy,StatusRetired,,Failure
4305,4305,AMBA,StatusRetired,,Failure
4306,4306,US Navy,StatusRetired,,Failure
4307,4307,US Air Force,StatusRetired,,Failure
4308,4308,US Navy,StatusRetired,,Failure
4309,4309,AMBA,StatusRetired,,Success
4310,4310,US Navy,StatusRetired,,Failure
4311,4311,US Navy,StatusRetired,,Failure
4312,4312,US Navy,StatusRetired,,Failure
4313,4313,RVSN USSR,StatusRetired,,Success
4314,4314,US Navy,StatusRetired,,Failure
4315,4315,RVSN USSR,StatusRetired,,Failure
